,PROJ_NO,BLK_NO,LTH,BTH,HGT,NET_WGT,WKA_CD,DTL_ARNO_CD,MODI_WKA_DESC,WK_NM,IA_NOW_P_STG,NOW_CODE_DESC,IA_NOW_STDT,IA_NOW_FNDT,IM_NOW_FNDT,IA_NOW_SCTN_CD,IA_NOW_WKA_NM,IA_NOW_WK_CENT_DSC,IA_AF_BLK_NO,IA_AF_P_STG,AF_CODE_DESC,IA_AF_STDT,IA_AF_FNDT,IM_AF_STDT,IA_AF_SCTN_CD,IA_AF_WK_CENT,IA_AF_WKA_NM,IA_AF_WK_CENT_DSC,LOGI_UPLOAD_DT,LOGI_CHK_DT,LOGI_CHK_DESC,TRNS_FNDT,EXP_PRE_OUTFIT_STDT,IA_AF_STDT_HIS,TB_NM,IN_OUT_AREA,ACCUM_YN,LEN_PROJ_NO,LEN_BLK_NO,LOG_TIME,NOW_WORK,CHECK_CUR_JOB,CHECK_NEXT_JOB,LOGI_BUFFER_TIME,CHECK_SIZE,CHECK_DAY_NIGHT,CHECK_WORK,CHECK_IN,RANK
1374,SN2602,F41GC,16.200,42.800,14.300,0.000,3B,06,3B-06,부수이동,G,PE(PRE-ERECTION),20240215,2024-03-12,20240312,생산2,3B,건조2부선행건조과,,,,,,,,,,,,,,20240215,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1375
1375,SN2597,F41GC,16.400,44.700,14.100,0.000,3B,02,3B-02,부수이동,G,PE(PRE-ERECTION),20240208,2024-03-07,20240312,생산2,3B,건조2부선행건조과,F41GC,OG,MAIN 의장,20240214,2024-03-12,20240214,생산2,1H60000,3B,의장팀,,,,20240214,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,2,-36524,1,0,0,1,1376
1376,SN2611,T15GC,30.800,32.500,4.400,0.000,3B,08,3B-08,부수이동,G,PE(PRE-ERECTION),20240228,2024-03-20,20240311,생산2,3B,건조2부선행건조과,T15GC,E,탑재(ERECTION),20240325,2024-03-25,20240315,생산2,1H55100,3D,건조2부건조1과,,,,20240229,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1377
1377,SN2634,A110S,5.300,4.200,10.500,15.000,3A,06,3A-06,부수이동,OB,BORING,20240306,2024-03-28,20240412,생산2,3A4,기계의장부기관2과,A110S,B,소지(BLASTING),20240329,2024-03-29,20240229,생산2,1G57100,3P2,선행도장부선행도장1과,,,,20240307,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1378
1378,SN2634,A110P,5.300,4.200,10.500,16.000,3A,03,3A-03,부수이동,OB,BORING,20240228,2024-03-22,20240327,생산2,3A4,기계의장부기관2과,A110P,TP,도장 족장설치(PNT STAGING),20240328,2024-03-28,20240329,생산1,1J97200,GB0,전략생산팀(지원)족장과(삭제예정),,,,20240228,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,3,-36524,1,0,0,1,1379
1379,SN2612,B202S,14.200,10.600,7.500,,3A,14,3A-14,부수이동,M,중조(MID ASSEMBLY),20240223,2024-03-12,20240315,생산2,3A1,조립부조립4과,,,,,,,,,,,,,,20240311,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1380
1380,SN2607,A110S,6.300,4.800,10.700,17.000,3A,07,3A-07,부수이동,OB,BORING,20240223,2024-03-19,20240227,생산2,3A4,기계의장부기관2과,A110S,TK,YARD OUT,20240319,2024-03-20,20240318,생산2,,,,,,,20240222,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1381
1381,SN2456,F640S,12.200,13.400,4.200,15.000,3A,12,3A-12,부수이동,A,대조립(ASSEMBLY),20240207,2024-03-08,20240305,생산2,3A1,조립부조립3과,F640S,TK,YARD OUT,20240311,2024-03-12,20240311,생산2,,,,,,,20240311,20240313,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,1,0,-36524,1,0,0,1,1382
1382,SN2458,A110C,11.600,6.300,10.200,25.000,3A,05,3A-05,사외IN,OB,BORING,20240312,2024-04-01,20240306,생산2,3A4,기계의장부기관2과,A110C,E,탑재(ERECTION),20240402,2024-04-02,20240408,생산2,SC00332,H6,HSG성동조선(2야드),,,,20240309,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1383
1383,SN2612,D181PS 소조,10.000,15.000,12.000,,2PA,06,2PA-06,부수이동,,,,,,,,,,,,,,,,,,,,,,20240311,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,9,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1384
1384,SN2634,S121PS 소조,10.000,15.000,12.000,,2PA,04,2PA-04,부수이동,,,,,,,,,,,,,,,,,,,,,,20240311,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,9,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1385
1385,SN2634,E530C 소조,10.000,15.000,12.000,,2PA,05,2PA-05,부수이동,,,,,,,,,,,,,,,,,,,,,,20240311,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,8,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1386
1386,SN2634,E530C 소조,10.000,15.000,12.000,,2PA,04,2PA-04,부수이동,,,,,,,,,,,,,,,,,,,,,,20240311,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,8,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1387
1387,SN2599,A212S 소조,10.000,15.000,12.000,,2PA,03,2PA-03,부수이동,,,,,,,,,,,,,,,,,,,,,,20240311,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,8,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1388
1388,SN2599,A212S 소조,10.000,15.000,12.000,,2PA,02,2PA-02,부수이동,,,,,,,,,,,,,,,,,,,,,,20240311,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,8,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1389
1389,SN2599,A211S 소조,10.000,15.000,12.000,,2PA,05,2PA-05,부수이동,,,,,,,,,,,,,,,,,,,,,,20240309,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,8,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1390
1390,SN2599,A211S 소조,10.000,15.000,12.000,,2PA,03,2PA-03,부수이동,,,,,,,,,,,,,,,,,,,,,,20240309,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,8,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1391
1391,SN2607,D131PS 소조,10.000,15.000,12.000,,2PA,02,2PA-02,부수이동,,,,,,,,,,,,,,,,,,,,,,20240311,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,9,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1392
1392,SN2608,T331PS 소조,10.000,15.000,12.000,,2PA,06,2PA-06,부수이동,,,,,,,,,,,,,,,,,,,,,,20240309,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,9,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1393
1393,SN2608,S202S 소조,10.000,15.000,12.000,,2PA,06,2PA-06,부수이동,,,,,,,,,,,,,,,,,,,,,,20240311,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,8,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1394
1394,SN2608,S141PS 소조,10.000,15.000,12.000,,2PA,04,2PA-04,부수이동,,,,,,,,,,,,,,,,,,,,,,20240311,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,9,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1395
1395,SN2608,H170PS 소조,10.000,15.000,12.000,,2PA,02,2PA-02,부수이동,,,,,,,,,,,,,,,,,,,,,,20240311,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,9,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1396
1396,SN2608,H141PS 소조,10.000,15.000,12.000,,2PA,01,2PA-01,부수이동,,,,,,,,,,,,,,,,,,,,,,20240309,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,9,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1397
1397,SN2464,B11BPS 소조,10.000,15.000,12.000,,2PA,05,2PA-05,부수이동,,,,,,,,,,,,,,,,,,,,,,20240309,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,9,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1398
1398,SN2464,D293S 소조,10.000,15.000,12.000,,2PA,03,2PA-03,부수이동,,,,,,,,,,,,,,,,,,,,,,20240309,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,8,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1399
1399,SN2457,E71APS 소조,10.000,15.000,12.000,,2PA,02,2PA-02,부수이동,,,,,,,,,,,,,,,,,,,,,,20240309,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,9,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1400
1400,9999,타워크레인,10.000,10.000,12.000,,2P7,12,2P7-12,부수이동,,,,,,,,,,,,,,,,,,,,,,20220708,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,4,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1401
1401,9999,UNIT 정반,20.000,23.000,12.000,,2P7,23,2P7-23,부수이동,,,,,,,,,,,,,,,,,,,,,,20240227,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,4,7,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1402
1402,9999,UNIT 정반,26.000,20.000,12.000,,2P6,23,2P6-23,부수이동,,,,,,,,,,,,,,,,,,,,,,20240312,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,4,7,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1403
1403,9999,타워크레인,10.000,10.000,12.000,,2P6,02,2P6-02,부수이동,,,,,,,,,,,,,,,,,,,,,,20240126,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,4,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1404
1404,SN2611,E42GC,21.000,45.600,5.800,0.000,2P6,01,2P6-01,부수이동,G,PE(PRE-ERECTION),20240131,2024-02-19,20240202,생산3,F7Q,해)구조부구조2과,,,,,,,,,,,,,,20240223,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1405
1405,SN2627,B20GC,34.100,36.300,4.800,0.000,2P5,01,2P5-01,PE착수,G,PE(PRE-ERECTION),20240308,2024-03-22,20240322,생산3,F7Q,해)구조부구조2과,B20GC,OU,올리기(BLOCK LIFT UP),20240325,2024-03-25,20240325,생산3,1L91200,F7Q,해)구조부구조2과,,,,20240309,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1406
1406,SN2598,B22GC,17.000,40.400,7.300,0.000,2P5,01,2P5-01,PE착수,G,PE(PRE-ERECTION),20240308,2024-03-28,20240320,생산3,F7Q,해)구조부구조2과,B22GC,B,소지(BLASTING),20240329,2024-03-29,20240322,생산2,1G57100,3P1,선행도장부선행도장1과,,,,20240309,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1407
1407,9999,타워크레인,10.000,10.000,12.000,,2P5,02,2P5-02,부수이동,,,,,,,,,,,,,,,,,,,,,,20220708,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,4,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1408
1408,SN2456,E11GC,16.000,41.200,7.600,0.000,2P5,02,2P5-02,부수이동,G,PE(PRE-ERECTION),20240216,2024-03-13,20240220,생산3,F7Q,해)구조부구조2과,E11GC,LD,적재(Load),20240314,2024-03-14,20240220,생산3,1L91200,F7Q,해)구조부구조2과,,,,20240308,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1409
1409,SN2456,E41PS,30.200,17.800,5.500,0.000,2P4,12,2P4-12,부수이동,G,PE(PRE-ERECTION),20240308,2024-03-22,20240229,생산3,F7Q,해)구조부구조2과,E41PS,B,소지(BLASTING),20240325,2024-03-25,20240306,생산2,1G57100,3Q,선행도장부선행도장1과,,,,20240309,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1410
1410,SN2455,T25GC,31.400,44.700,2.800,0.000,2P4,02,2P4-02,부수이동,G,PE(PRE-ERECTION),20240304,2024-03-14,20240222,생산3,F7Q,해)구조부구조2과,T25GC,T,TOUCH UP,20240315,2024-03-19,20240223,생산3,1L91200,F7Q,해)구조부구조2과,,,,20240307,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1411
1411,SN2455,D39GC,15.700,39.800,6.400,0.000,2P4,23,2P4-23,부수이동,G,PE(PRE-ERECTION),20240207,2024-03-15,20240220,생산3,F7Q,해)구조부구조2과,D39GC,T,TOUCH UP,20240318,2024-03-19,20240221,생산3,1L91200,F7Q,해)구조부구조2과,,,,20240308,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1412
1412,SN2601,B20GC,14.400,38.600,7.700,0.000,2P4,13,2P4-13,부수이동,G,PE(PRE-ERECTION),20240308,2024-03-21,20240319,생산3,F7Q,해)구조부구조2과,B20GC,TP,도장 족장설치(PNT STAGING),20240322,2024-03-26,20240320,생산3,1L91200,F7Q,해)구조부구조2과,,,,20240309,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,3,-36524,1,0,0,1,1413
1413,SN2607,A31GC,18.000,40.900,6.000,0.000,2P4,23,2P4-23,부수이동,G,PE(PRE-ERECTION),20240308,2024-03-27,20240318,생산3,F7Q,해)구조부구조2과,A31GC,B,소지(BLASTING),20240328,2024-03-28,20240320,생산2,1G57100,3P1,선행도장부선행도장1과,,,,20240308,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1414
1414,SN2612,B16GS,39.800,22.900,8.700,0.000,2P4,21,2P4-21,부수이동,G,PE(PRE-ERECTION),20240226,2024-03-18,20240308,생산3,F7Q,해)구조부구조2과,B16GS,B,소지(BLASTING),20240319,2024-03-19,20240313,생산2,1G57100,3P1,선행도장부선행도장1과,,,,20240227,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1415
1415,SN2612,B16GP,39.800,23.000,8.700,0.000,2P4,22,2P4-22,부수이동,G,PE(PRE-ERECTION),20240229,2024-03-18,20240308,생산3,F7Q,해)구조부구조2과,B16GP,B,소지(BLASTING),20240319,2024-03-19,20240312,생산2,1G57100,3P1,선행도장부선행도장1과,,,,20240305,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1416
1416,SN2612,B15GS,20.600,22.900,8.700,0.000,2P4,11,2P4-11,부수이동,G,PE(PRE-ERECTION),20240305,2024-03-15,20240307,생산3,F7Q,해)구조부구조2과,B15GS,TK,YARD OUT,20240318,2024-03-19,20240308,생산2,,,,,,,20240307,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1417
1417,SN2612,B15GP,20.600,23.000,8.700,0.000,2P4,11,2P4-11,부수이동,G,PE(PRE-ERECTION),20240227,2024-03-15,20240307,생산3,F7Q,해)구조부구조2과,B15GP,TK,YARD OUT,20240315,2024-03-18,20240308,생산2,,,,,,,20240307,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1418
1418,SN2627,T11GC,27.000,44.500,2.000,0.000,2P4,03,2P4-03,부수이동,G,PE(PRE-ERECTION),20240306,2024-03-19,20240221,생산3,F7Q,해)구조부구조2과,T11GC,OU,올리기(BLOCK LIFT UP),20240320,2024-03-20,20240228,생산3,,,,,,,20240307,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1419
1419,SN2627,T12GC,27.000,44.500,2.000,0.000,2P3,11,2P3-11,부수이동,G,PE(PRE-ERECTION),20240229,2024-03-13,20240222,생산3,F7Q,해)구조부구조2과,T12GC,T,TOUCH UP,20240314,2024-03-18,20240223,생산3,1L91200,F7Q,해)구조부구조2과,,,,20240308,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1420
1420,SN2611,D40GS,37.100,13.800,4.700,0.000,2P3,03,2P3-03,부수이동,G,PE(PRE-ERECTION),20240304,2024-03-20,20240312,생산3,F7Q,해)구조부구조2과,D40GS,LD,적재(Load),20240321,2024-03-21,20240312,생산3,1L91200,F7Q,해)구조부구조2과,,,,20240308,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1421
1421,SN2611,D40GP,37.100,13.800,4.700,0.000,2P3,03,2P3-03,부수이동,G,PE(PRE-ERECTION),20240305,2024-03-18,20240312,생산3,F7Q,해)구조부구조2과,D40GP,LD,적재(Load),20240319,2024-03-19,20240312,생산3,1L91200,F7Q,해)구조부구조2과,,,,20240308,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1422
1422,SN2457,E31PS,30.200,15.500,5.500,0.000,2P3,13,2P3-13,부수이동,G,PE(PRE-ERECTION),20240307,2024-03-20,20240311,생산3,F7Q,해)구조부구조2과,E31PS,LD,적재(Load),20240321,2024-03-21,20240311,생산3,1L91200,F7Q,해)구조부구조2과,,,,20240308,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1423
1423,SN2457,E31PP,30.200,17.700,5.500,0.000,2P3,01,2P3-01,PE착수,G,PE(PRE-ERECTION),20240308,2024-03-19,20240311,생산3,F7Q,해)구조부구조2과,E31PP,TP,도장 족장설치(PNT STAGING),20240320,2024-03-20,20240315,생산3,1L91200,F7Q,해)구조부구조2과,,,,20240308,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,3,-36524,1,0,0,1,1424
1424,9999,타워크레인,10.000,10.000,12.000,,2P3,22,2P3-22,부수이동,,,,,,,,,,,,,,,,,,,,,,20230711,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,4,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1425
1425,9999,JIB 타워크레인,10.000,10.000,12.000,,2P3,13,2P3-13,부수이동,,,,,,,,,,,,,,,,,,,,,,20231116,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,4,9,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1426
1426,SN2455,B21GC,17.000,41.000,7.500,0.000,2P3,23,2P3-23,부수이동,G,PE(PRE-ERECTION),20240229,2024-03-11,20240219,생산3,F7Q,해)구조부구조2과,B21GC,OG,MAIN 의장,20240229,2024-03-12,20240131,생산3,1L84100,F7Q,해)의장부의장2과,,,,20240301,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,2,-36524,1,0,0,1,1427
1427,SN2455,T24GC,31.400,44.700,3.100,0.000,2P3,12,2P3-12,부수이동,G,PE(PRE-ERECTION),20240307,2024-03-20,20240220,생산3,F7Q,해)구조부구조2과,T24GC,OU,올리기(BLOCK LIFT UP),20240321,2024-03-21,20240228,생산3,,,,,,,20240308,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1428
1428,SN2456,E31PS,30.200,15.500,5.500,0.000,2P3,23,2P3-23,부수이동,G,PE(PRE-ERECTION),20240216,2024-03-15,20240223,생산3,F7Q,해)구조부구조2과,E31PS,TP,도장 족장설치(PNT STAGING),20240318,2024-03-18,20240228,생산3,1L91200,F7Q,해)구조부구조2과,,,,20240308,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,3,-36524,1,0,0,1,1429
1429,9999,타워크레인,10.000,10.000,12.000,,2P2,12,2P2-12,부수이동,,,,,,,,,,,,,,,,,,,,,,20220615,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,4,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1430
1430,SN2612,E230P,17.000,12.300,4.700,28.000,2P2,02,2P2-02,부수이동,O,선행의장(OUTFITTING),20240214,2024-02-29,20240222,생산2,3I,선행의장부선행의장2과,E230P,OA,AIR TEST,20240304,2024-03-04,20240223,생산2,,,,,,,20240311,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,2,0,-36524,1,0,0,1,1431
1431,SN2615,E440S,15.700,18.300,7.500,28.000,2P1,03,2P1-03,부수이동,P,도장(Paint),20240227,2024-03-11,20240304,생산3,FPS,선행도장부선행도장3과,E440S,TQ,도장 족장해체(PNT DESTAGING),20240312,2024-03-12,20240305,생산1,1J97200,H,전략생산팀(지원)족장과(삭제예정),,,,20240311,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,WORK,3,3,-36524,1,0,0,1,1432
1432,SN2627,T13GC,27.000,44.500,2.000,,2P1,01,2P1-01,PE착수,G,PE(PRE-ERECTION),20240312,2024-03-21,20240223,생산3,F7Q,해)구조부구조2과,T13GC,OU,올리기(BLOCK LIFT UP),20240322,2024-03-22,20240304,생산3,,,,,,,20240312,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1433
1433,SN2457,H110P,18.300,14.300,4.700,44.000,2P1, ,2P1- ,선행의장IN,OP,내업의장,20240311,2024-03-14,20240311,생산3,F7Q,해)의장부의장1과,H110P,TP,도장 족장설치(PNT STAGING),20240315,2024-03-15,20240312,생산2,1G43200,3P1,족장부족장2과,,,,20240308,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,WORK,2,3,-36524,1,0,0,1,1434
1434,SN2463,E31PS,30.200,15.500,5.500,0.000,2P1,01,2P1-01,PE착수,G,PE(PRE-ERECTION),20240311,2024-03-22,20240319,생산3,F7Q,해)구조부구조2과,E31PS,TP,도장 족장설치(PNT STAGING),20240325,2024-03-25,20240321,생산3,1L91200,F7Q,해)구조부구조2과,,,,20240310,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,WORK,0,3,-36524,1,0,0,1,1435
1435,9999,타워크레인,5.000,5.000,4.000,,2D,01,2D-01,부수이동,,,,,,,,,,,,,,,,,,,,,,20200613,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,4,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1436
1436,SN2612,E510P,20.800,13.700,5.300,49.000,2C9,03,2C9-03,조립OUT,O,선행의장(OUTFITTING),20240304,2024-03-18,20240312,생산3,FC4,해)선행의장부선행의장3과,E510P,TP,도장 족장설치(PNT STAGING),20240319,2024-03-20,20240314,생산2,1G43200,3P1,족장부족장2과,,,,20240220,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,WORK,2,3,-36524,1,0,0,1,1437
1437,SN2464,E41BP,5.200,5.800,3.200,6.000,2C9,08,2C9-08,부수이동,MP,선행중조,20240130,2024-02-07,20240207,생산3,FB2A,해)가공부선행조립과,E413P,S,소조립(SUB ASSEMBLY),20240214,2024-02-16,,생산3,1L74600,FB5,해)가공부선행조립과,,,,20240216,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,WORK,0,1,-36524,1,0,0,1,1438
1438,SN2464,E412P,5.200,10.200,2.000,8.000,2C9,06,2C9-06,선행의장OUT,OP,내업의장,20240228,2024-03-04,20240304,생산3,FB7,해)선행의장부선행의장2과,E410P,S,소조립(SUB ASSEMBLY),20240304,2024-03-08,,생산3,1L74600,FB3,해)가공부선행조립과,,,,20240307,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,WORK,2,1,-36524,1,0,0,1,1439
1439,SN2464,E373PS 소조,10.000,10.000,12.000,,2C9,05,2C9-05,부수이동,,,,,,,,,,,,,,,,,,,,,,20240311,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,9,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1440
1440,SN2464,E512P,5.200,18.800,2.000,,2C9,04,2C9-04,부수이동,OP,내업의장,20240311,2024-03-13,20240318,생산3,F7Q,해)의장부의장1과,,,,,,,,,,,,,,20240311,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,WORK,2,0,-36524,1,0,0,1,1441
1441,SN2464,E320PS 소조,8.000,8.000,12.000,,2C9,07,2C9-07,부수이동,,,,,,,,,,,,,,,,,,,,,,20240305,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,9,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1442
1442,SN2463,A221P,16.600,10.000,3.200,27.000,2C9,02,2C9-02,부수이동,OP,내업의장,20240227,2024-02-29,20240226,생산3,FB7,해)선행의장부선행의장2과,A220P,S,소조립(SUB ASSEMBLY),20240228,2024-03-04,,생산3,1L74600,FB3,해)가공부선행조립과,,,,20240301,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,WORK,2,1,-36524,1,0,0,1,1443
1443,9999,5165C,8.000,8.000,4.000,,2C9,06,2C9-06,부수이동,,,,,,,,,,,,,,,,,,,,,,20240311,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,4,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1444
